机构层级,机构ID,机构英文名,转向节点,节点说明,战略主题,目录命中报告数,本地原文报告数,可检索文本报告数,其中中国关联报告数,证据状态,补源优先分,推进动作,目录候选报告ID
A_战略主轴,de-acatech,acatech,N2,2019—2020 使命导向与技术创新能力,T2_技术创新与关键技术,32,2,2,0,可用,0,停止扩张，转入编码,C-DE-ACATECH-15182;C-DE-ACATECH-25272;C-DE-ACATECH-25192
A_战略主轴,de-acatech,acatech,N2,2019—2020 使命导向与技术创新能力,T3_创新政策与研发治理,11,1,1,0,可用,0,停止扩张，转入编码,C-DE-ACATECH-15182;C-DE-ACATECH-19445;C-DE-ACATECH-14753
A_战略主轴,de-acatech,acatech,N2,2019—2020 使命导向与技术创新能力,T4_人才大学与科研组织,2,0,0,0,仅目录候选,13,P1候选复核,C-DE-ACATECH-20373;C-DE-ACATECH-14465
A_战略主轴,de-acatech,acatech,N2,2019—2020 使命导向与技术创新能力,T5_产业创新转化与区域生态,22,1,1,0,可用,0,停止扩张，转入编码,C-DE-ACATECH-15182;C-DE-ACATECH-25192;C-DE-ACATECH-25000
A_战略主轴,de-acatech,acatech,N2,2019—2020 使命导向与技术创新能力,T6_国际合作开放科学与比较,5,0,0,0,仅目录候选,14,P0定点补取1—2份,C-DE-ACATECH-25144;C-DE-ACATECH-17438;C-DE-ACATECH-22619
A_战略主轴,de-acatech,acatech,N3,2021—2022 科研体系与产业转化能力强化,T1_科学体系与基础研究,6,1,1,0,可用,0,停止扩张，转入编码,C-DE-ACATECH-30007;C-DE-ACATECH-27734;C-DE-ACATECH-29862
A_战略主轴,de-acatech,acatech,N3,2021—2022 科研体系与产业转化能力强化,T2_技术创新与关键技术,29,2,2,0,可用,0,停止扩张，转入编码,C-DE-ACATECH-37353;C-DE-ACATECH-35046;C-DE-ACATECH-31290
A_战略主轴,de-acatech,acatech,N3,2021—2022 科研体系与产业转化能力强化,T3_创新政策与研发治理,13,1,1,0,可用,0,停止扩张，转入编码,C-DE-ACATECH-37353;C-DE-ACATECH-35046;C-DE-ACATECH-31290
A_战略主轴,de-acatech,acatech,N3,2021—2022 科研体系与产业转化能力强化,T4_人才大学与科研组织,6,1,1,0,可用,0,停止扩张，转入编码,C-DE-ACATECH-30622;C-DE-ACATECH-27734;C-DE-ACATECH-29362
A_战略主轴,de-acatech,acatech,N3,2021—2022 科研体系与产业转化能力强化,T5_产业创新转化与区域生态,29,1,1,0,可用,0,停止扩张，转入编码,C-DE-ACATECH-37353;C-DE-ACATECH-35046;C-DE-ACATECH-31290
A_战略主轴,de-acatech,acatech,N3,2021—2022 科研体系与产业转化能力强化,T6_国际合作开放科学与比较,2,0,0,0,仅目录候选,13,P1候选复核,C-DE-ACATECH-38760;C-DE-ACATECH-26982
A_战略主轴,de-acatech,acatech,N4,2023—2024 战略技术、AI与创新政策重组,T1_科学体系与基础研究,3,0,0,0,仅目录候选,16,P0定点补取1—2份,C-DE-ACATECH-44323;C-DE-ACATECH-41327;C-DE-ACATECH-35758
A_战略主轴,de-acatech,acatech,N4,2023—2024 战略技术、AI与创新政策重组,T2_技术创新与关键技术,30,2,2,0,可用,0,停止扩张，转入编码,C-DE-ACATECH-49544;C-DE-ACATECH-52125;C-DE-ACATECH-51751
A_战略主轴,de-acatech,acatech,N4,2023—2024 战略技术、AI与创新政策重组,T3_创新政策与研发治理,7,1,1,0,可用,0,停止扩张，转入编码,C-DE-ACATECH-42803;C-DE-ACATECH-41596;C-DE-ACATECH-51943
A_战略主轴,de-acatech,acatech,N4,2023—2024 战略技术、AI与创新政策重组,T4_人才大学与科研组织,4,0,0,0,仅目录候选,14,P0定点补取1—2份,C-DE-ACATECH-49544;C-DE-ACATECH-41224;C-DE-ACATECH-41596
A_战略主轴,de-acatech,acatech,N4,2023—2024 战略技术、AI与创新政策重组,T5_产业创新转化与区域生态,16,1,1,0,可用,0,停止扩张，转入编码,C-DE-ACATECH-49544;C-DE-ACATECH-52125;C-DE-ACATECH-51751
A_战略主轴,de-acatech,acatech,N4,2023—2024 战略技术、AI与创新政策重组,T6_国际合作开放科学与比较,0,0,0,0,空白,0,先补轻量目录,
A_战略主轴,de-acatech,acatech,N5,2025—2026 科学能力、技术应用与全球协作重构,T1_科学体系与基础研究,1,0,0,0,仅目录候选,14,P0定点补取1—2份,C-DE-ACATECH-59119
A_战略主轴,de-acatech,acatech,N5,2025—2026 科学能力、技术应用与全球协作重构,T2_技术创新与关键技术,16,2,2,0,可用,0,停止扩张，转入编码,C-DE-ACATECH-59119;C-DE-ACATECH-59287;C-DE-ACATECH-58614
A_战略主轴,de-acatech,acatech,N5,2025—2026 科学能力、技术应用与全球协作重构,T3_创新政策与研发治理,5,0,0,0,仅目录候选,14,P0定点补取1—2份,C-DE-ACATECH-59119;C-DE-ACATECH-59585;C-DE-ACATECH-58530
A_战略主轴,de-acatech,acatech,N5,2025—2026 科学能力、技术应用与全球协作重构,T4_人才大学与科研组织,0,0,0,0,空白,0,先补轻量目录,
A_战略主轴,de-acatech,acatech,N5,2025—2026 科学能力、技术应用与全球协作重构,T5_产业创新转化与区域生态,8,1,1,0,可用,0,停止扩张，转入编码,C-DE-ACATECH-59119;C-DE-ACATECH-59287;C-DE-ACATECH-58614
A_战略主轴,de-acatech,acatech,N5,2025—2026 科学能力、技术应用与全球协作重构,T6_国际合作开放科学与比较,0,0,0,0,空白,0,先补轻量目录,
A_战略主轴,de-efi,Commission of Experts for Research and Innovation (EFI),N1,2016—2018 科学体系与开放创新基线,T1_科学体系与基础研究,17,2,2,1,可用,0,停止扩张，转入编码,C-DE-EFI-2018-REPORT;C-DE-EFI-2018-A3;C-DE-EFI-2018-A1
A_战略主轴,de-efi,Commission of Experts for Research and Innovation (EFI),N1,2016—2018 科学体系与开放创新基线,T2_技术创新与关键技术,13,2,2,1,可用,0,停止扩张，转入编码,C-DE-EFI-2018-REPORT;C-DE-EFI-2018-B2;C-DE-EFI-2017-REPORT
A_战略主轴,de-efi,Commission of Experts for Research and Innovation (EFI),N1,2016—2018 科学体系与开放创新基线,T3_创新政策与研发治理,28,1,1,5,可用,0,停止扩张，转入编码,C-DE-EFI-2018-REPORT;C-DE-EFI-2018-B2;C-DE-EFI-2018-A3
A_战略主轴,de-efi,Commission of Experts for Research and Innovation (EFI),N1,2016—2018 科学体系与开放创新基线,T4_人才大学与科研组织,14,0,0,3,仅目录候选,17,P0定点补取1—2份,C-DE-EFI-2018-A3;C-DE-EFI-2018-A1;C-DE-EFI-2017-A1
A_战略主轴,de-efi,Commission of Experts for Research and Innovation (EFI),N1,2016—2018 科学体系与开放创新基线,T5_产业创新转化与区域生态,22,2,2,2,可用,0,停止扩张，转入编码,C-DE-EFI-2018-REPORT;C-DE-EFI-2018-B2;C-DE-EFI-2018-A1
A_战略主轴,de-efi,Commission of Experts for Research and Innovation (EFI),N1,2016—2018 科学体系与开放创新基线,T6_国际合作开放科学与比较,6,0,0,6,仅目录候选,16,P0定点补取1—2份,C-DE-EFI-2018-B2;C-DE-EFI-2017-A1;C-DE-EFI-2017-A3
A_战略主轴,de-efi,Commission of Experts for Research and Innovation (EFI),N2,2019—2020 使命导向与技术创新能力,T1_科学体系与基础研究,9,2,2,2,可用,0,停止扩张，转入编码,C-DE-EFI-2020-REPORT;C-DE-EFI-2019-REPORT;C-DE-EFI-2019-B4
A_战略主轴,de-efi,Commission of Experts for Research and Innovation (EFI),N2,2019—2020 使命导向与技术创新能力,T2_技术创新与关键技术,8,1,1,1,可用,0,停止扩张，转入编码,C-DE-EFI-2020-REPORT;C-DE-EFI-2019-REPORT;C-DE-EFI-2019-B4
A_战略主轴,de-efi,Commission of Experts for Research and Innovation (EFI),N2,2019—2020 使命导向与技术创新能力,T3_创新政策与研发治理,11,1,1,1,可用,0,停止扩张，转入编码,C-DE-EFI-2020-REPORT;C-DE-EFI-2019-REPORT;C-DE-EFI-2019-A1
A_战略主轴,de-efi,Commission of Experts for Research and Innovation (EFI),N2,2019—2020 使命导向与技术创新能力,T4_人才大学与科研组织,5,1,1,1,可用,0,停止扩张，转入编码,C-DE-EFI-2019-B4;C-DE-EFI-2020-B2;C-DE-EFI-2020-C1
A_战略主轴,de-efi,Commission of Experts for Research and Innovation (EFI),N2,2019—2020 使命导向与技术创新能力,T5_产业创新转化与区域生态,9,1,1,1,可用,0,停止扩张，转入编码,C-DE-EFI-2020-REPORT;C-DE-EFI-2019-REPORT;C-DE-EFI-2019-A1
A_战略主轴,de-efi,Commission of Experts for Research and Innovation (EFI),N2,2019—2020 使命导向与技术创新能力,T6_国际合作开放科学与比较,2,2,2,2,可用,0,停止扩张，转入编码,
A_战略主轴,de-efi,Commission of Experts for Research and Innovation (EFI),N3,2021—2022 科研体系与产业转化能力强化,T1_科学体系与基础研究,5,0,0,0,仅目录候选,16,P0定点补取1—2份,C-DE-EFI-2022-REPORT;C-DE-EFI-2022-B4;C-DE-EFI-2021-REPORT
A_战略主轴,de-efi,Commission of Experts for Research and Innovation (EFI),N3,2021—2022 科研体系与产业转化能力强化,T2_技术创新与关键技术,10,1,1,2,可用,0,停止扩张，转入编码,C-DE-EFI-2022-REPORT;C-DE-EFI-2022-B4;C-DE-EFI-2022-A
A_战略主轴,de-efi,Commission of Experts for Research and Innovation (EFI),N3,2021—2022 科研体系与产业转化能力强化,T3_创新政策与研发治理,11,2,2,1,可用,0,停止扩张，转入编码,C-DE-EFI-2022-REPORT;C-DE-EFI-2022-A;C-DE-EFI-2021-REPORT
A_战略主轴,de-efi,Commission of Experts for Research and Innovation (EFI),N3,2021—2022 科研体系与产业转化能力强化,T4_人才大学与科研组织,7,0,0,1,仅目录候选,19,P0定点补取1—2份,C-DE-EFI-2022-B4;C-DE-EFI-2022-A;C-DE-EFI-2021-A3
A_战略主轴,de-efi,Commission of Experts for Research and Innovation (EFI),N3,2021—2022 科研体系与产业转化能力强化,T5_产业创新转化与区域生态,10,0,0,0,仅目录候选,15,P0定点补取1—2份,C-DE-EFI-2022-REPORT;C-DE-EFI-2022-A;C-DE-EFI-2021-REPORT
A_战略主轴,de-efi,Commission of Experts for Research and Innovation (EFI),N3,2021—2022 科研体系与产业转化能力强化,T6_国际合作开放科学与比较,2,1,1,2,可用,0,停止扩张，转入编码,C-DE-EFI-2022-B2
A_战略主轴,de-efi,Commission of Experts for Research and Innovation (EFI),N4,2023—2024 战略技术、AI与创新政策重组,T1_科学体系与基础研究,3,1,1,1,可用,0,停止扩张，转入编码,C-DE-EFI-2024-REPORT;C-DE-EFI-2023-REPORT
A_战略主轴,de-efi,Commission of Experts for Research and Innovation (EFI),N4,2023—2024 战略技术、AI与创新政策重组,T2_技术创新与关键技术,8,2,2,2,可用,0,停止扩张，转入编码,C-DE-EFI-2024-REPORT;C-DE-EFI-2024-A1;C-DE-EFI-2023-REPORT
A_战略主轴,de-efi,Commission of Experts for Research and Innovation (EFI),N4,2023—2024 战略技术、AI与创新政策重组,T3_创新政策与研发治理,8,1,1,2,可用,0,停止扩张，转入编码,C-DE-EFI-2024-REPORT;C-DE-EFI-2024-A1;C-DE-EFI-2023-REPORT
A_战略主轴,de-efi,Commission of Experts for Research and Innovation (EFI),N4,2023—2024 战略技术、AI与创新政策重组,T4_人才大学与科研组织,3,1,1,2,可用,0,停止扩张，转入编码,C-DE-EFI-2023-A;C-DE-EFI-2023-B1
A_战略主轴,de-efi,Commission of Experts for Research and Innovation (EFI),N4,2023—2024 战略技术、AI与创新政策重组,T5_产业创新转化与区域生态,8,1,1,1,可用,0,停止扩张，转入编码,C-DE-EFI-2024-REPORT;C-DE-EFI-2024-A1;C-DE-EFI-2023-REPORT
A_战略主轴,de-efi,Commission of Experts for Research and Innovation (EFI),N4,2023—2024 战略技术、AI与创新政策重组,T6_国际合作开放科学与比较,2,1,1,2,可用,0,停止扩张，转入编码,C-DE-EFI-2023-A
A_战略主轴,de-efi,Commission of Experts for Research and Innovation (EFI),N5,2025—2026 科学能力、技术应用与全球协作重构,T1_科学体系与基础研究,5,1,1,2,可用,0,停止扩张，转入编码,C-DE-EFI-2026-REPORT;C-DE-EFI-2026-B2;C-DE-EFI-2025-REPORT
A_战略主轴,de-efi,Commission of Experts for Research and Innovation (EFI),N5,2025—2026 科学能力、技术应用与全球协作重构,T2_技术创新与关键技术,6,2,2,3,可用,0,停止扩张，转入编码,C-DE-EFI-2026-REPORT;C-DE-EFI-2026-B2;C-DE-EFI-2025-REPORT
A_战略主轴,de-efi,Commission of Experts for Research and Innovation (EFI),N5,2025—2026 科学能力、技术应用与全球协作重构,T3_创新政策与研发治理,14,1,1,4,可用,0,停止扩张，转入编码,C-DE-EFI-2026-REPORT;C-DE-EFI-2026-B2;C-DE-EFI-2025-REPORT
A_战略主轴,de-efi,Commission of Experts for Research and Innovation (EFI),N5,2025—2026 科学能力、技术应用与全球协作重构,T4_人才大学与科研组织,3,1,1,2,可用,0,停止扩张，转入编码,C-DE-EFI-2026-B2;C-DE-EFI-2025-B1
A_战略主轴,de-efi,Commission of Experts for Research and Innovation (EFI),N5,2025—2026 科学能力、技术应用与全球协作重构,T5_产业创新转化与区域生态,9,1,1,3,可用,0,停止扩张，转入编码,C-DE-EFI-2026-REPORT;C-DE-EFI-2026-B2;C-DE-EFI-2025-REPORT
A_战略主轴,de-efi,Commission of Experts for Research and Innovation (EFI),N5,2025—2026 科学能力、技术应用与全球协作重构,T6_国际合作开放科学与比较,5,2,2,5,可用,0,停止扩张，转入编码,C-DE-EFI-2026-B2;C-DE-EFI-2026-A3;C-DE-EFI-2026-A4
A_战略主轴,eu-eis,"European Commission, Directorate-General for Research and Innovation",N1,2016—2018 科学体系与开放创新基线,T1_科学体系与基础研究,3,1,1,3,可用,0,停止扩张，转入编码,C-EU-EIS-2018;C-EU-EIS-2017
A_战略主轴,eu-eis,"European Commission, Directorate-General for Research and Innovation",N1,2016—2018 科学体系与开放创新基线,T2_技术创新与关键技术,0,0,0,0,空白,0,先补轻量目录,
A_战略主轴,eu-eis,"European Commission, Directorate-General for Research and Innovation",N1,2016—2018 科学体系与开放创新基线,T3_创新政策与研发治理,3,1,1,3,可用,0,停止扩张，转入编码,C-EU-EIS-2018;C-EU-EIS-2017
A_战略主轴,eu-eis,"European Commission, Directorate-General for Research and Innovation",N1,2016—2018 科学体系与开放创新基线,T4_人才大学与科研组织,3,1,1,3,可用,0,停止扩张，转入编码,C-EU-EIS-2018;C-EU-EIS-2017
A_战略主轴,eu-eis,"European Commission, Directorate-General for Research and Innovation",N1,2016—2018 科学体系与开放创新基线,T5_产业创新转化与区域生态,3,1,1,3,可用,0,停止扩张，转入编码,C-EU-EIS-2018;C-EU-EIS-2017
A_战略主轴,eu-eis,"European Commission, Directorate-General for Research and Innovation",N1,2016—2018 科学体系与开放创新基线,T6_国际合作开放科学与比较,0,0,0,0,空白,0,先补轻量目录,
A_战略主轴,eu-eis,"European Commission, Directorate-General for Research and Innovation",N2,2019—2020 使命导向与技术创新能力,T1_科学体系与基础研究,2,1,1,2,可用,0,停止扩张，转入编码,C-EU-EIS-2019
A_战略主轴,eu-eis,"European Commission, Directorate-General for Research and Innovation",N2,2019—2020 使命导向与技术创新能力,T2_技术创新与关键技术,0,0,0,0,空白,0,先补轻量目录,
A_战略主轴,eu-eis,"European Commission, Directorate-General for Research and Innovation",N2,2019—2020 使命导向与技术创新能力,T3_创新政策与研发治理,2,1,1,2,可用,0,停止扩张，转入编码,C-EU-EIS-2019
A_战略主轴,eu-eis,"European Commission, Directorate-General for Research and Innovation",N2,2019—2020 使命导向与技术创新能力,T4_人才大学与科研组织,2,1,1,2,可用,0,停止扩张，转入编码,C-EU-EIS-2019
A_战略主轴,eu-eis,"European Commission, Directorate-General for Research and Innovation",N2,2019—2020 使命导向与技术创新能力,T5_产业创新转化与区域生态,2,1,1,2,可用,0,停止扩张，转入编码,C-EU-EIS-2019
A_战略主轴,eu-eis,"European Commission, Directorate-General for Research and Innovation",N2,2019—2020 使命导向与技术创新能力,T6_国际合作开放科学与比较,0,0,0,0,空白,0,先补轻量目录,
A_战略主轴,eu-eis,"European Commission, Directorate-General for Research and Innovation",N3,2021—2022 科研体系与产业转化能力强化,T1_科学体系与基础研究,2,0,0,2,仅目录候选,19,P0定点补取1—2份,C-EU-EIS-2022;C-EU-EIS-2021
A_战略主轴,eu-eis,"European Commission, Directorate-General for Research and Innovation",N3,2021—2022 科研体系与产业转化能力强化,T2_技术创新与关键技术,0,0,0,0,空白,0,先补轻量目录,
A_战略主轴,eu-eis,"European Commission, Directorate-General for Research and Innovation",N3,2021—2022 科研体系与产业转化能力强化,T3_创新政策与研发治理,2,0,0,2,仅目录候选,18,P0定点补取1—2份,C-EU-EIS-2022;C-EU-EIS-2021
A_战略主轴,eu-eis,"European Commission, Directorate-General for Research and Innovation",N3,2021—2022 科研体系与产业转化能力强化,T4_人才大学与科研组织,2,0,0,2,仅目录候选,17,P0定点补取1—2份,C-EU-EIS-2022;C-EU-EIS-2021
A_战略主轴,eu-eis,"European Commission, Directorate-General for Research and Innovation",N3,2021—2022 科研体系与产业转化能力强化,T5_产业创新转化与区域生态,2,0,0,2,仅目录候选,17,P0定点补取1—2份,C-EU-EIS-2022;C-EU-EIS-2021
A_战略主轴,eu-eis,"European Commission, Directorate-General for Research and Innovation",N3,2021—2022 科研体系与产业转化能力强化,T6_国际合作开放科学与比较,0,0,0,0,空白,0,先补轻量目录,
A_战略主轴,eu-eis,"European Commission, Directorate-General for Research and Innovation",N4,2023—2024 战略技术、AI与创新政策重组,T1_科学体系与基础研究,2,1,1,2,可用,0,停止扩张，转入编码,C-EU-EIS-2023
A_战略主轴,eu-eis,"European Commission, Directorate-General for Research and Innovation",N4,2023—2024 战略技术、AI与创新政策重组,T2_技术创新与关键技术,0,0,0,0,空白,0,先补轻量目录,
A_战略主轴,eu-eis,"European Commission, Directorate-General for Research and Innovation",N4,2023—2024 战略技术、AI与创新政策重组,T3_创新政策与研发治理,2,1,1,2,可用,0,停止扩张，转入编码,C-EU-EIS-2023
A_战略主轴,eu-eis,"European Commission, Directorate-General for Research and Innovation",N4,2023—2024 战略技术、AI与创新政策重组,T4_人才大学与科研组织,2,1,1,2,可用,0,停止扩张，转入编码,C-EU-EIS-2023
A_战略主轴,eu-eis,"European Commission, Directorate-General for Research and Innovation",N4,2023—2024 战略技术、AI与创新政策重组,T5_产业创新转化与区域生态,2,1,1,2,可用,0,停止扩张，转入编码,C-EU-EIS-2023
A_战略主轴,eu-eis,"European Commission, Directorate-General for Research and Innovation",N4,2023—2024 战略技术、AI与创新政策重组,T6_国际合作开放科学与比较,0,0,0,0,空白,0,先补轻量目录,
A_战略主轴,eu-eis,"European Commission, Directorate-General for Research and Innovation",N5,2025—2026 科学能力、技术应用与全球协作重构,T1_科学体系与基础研究,2,1,1,2,可用,0,停止扩张，转入编码,C-EU-EIS-2025
A_战略主轴,eu-eis,"European Commission, Directorate-General for Research and Innovation",N5,2025—2026 科学能力、技术应用与全球协作重构,T2_技术创新与关键技术,0,0,0,0,空白,0,先补轻量目录,
A_战略主轴,eu-eis,"European Commission, Directorate-General for Research and Innovation",N5,2025—2026 科学能力、技术应用与全球协作重构,T3_创新政策与研发治理,2,1,1,2,可用,0,停止扩张，转入编码,C-EU-EIS-2025
A_战略主轴,eu-eis,"European Commission, Directorate-General for Research and Innovation",N5,2025—2026 科学能力、技术应用与全球协作重构,T4_人才大学与科研组织,2,1,1,2,可用,0,停止扩张，转入编码,C-EU-EIS-2025
A_战略主轴,eu-eis,"European Commission, Directorate-General for Research and Innovation",N5,2025—2026 科学能力、技术应用与全球协作重构,T5_产业创新转化与区域生态,2,1,1,2,可用,0,停止扩张，转入编码,C-EU-EIS-2025
A_战略主轴,eu-eis,"European Commission, Directorate-General for Research and Innovation",N5,2025—2026 科学能力、技术应用与全球协作重构,T6_国际合作开放科学与比较,0,0,0,0,空白,0,先补轻量目录,
A_战略主轴,eu-jrc,,N1,2016—2018 科学体系与开放创新基线,T1_科学体系与基础研究,345,3,3,4,充分,0,停止扩张，转入编码,C-EU-JRC-JRC114801;C-EU-JRC-JRC114767;C-EU-JRC-JRC114754
A_战略主轴,eu-jrc,,N1,2016—2018 科学体系与开放创新基线,T2_技术创新与关键技术,172,4,4,5,充分,0,停止扩张，转入编码,C-EU-JRC-JRC114801;C-EU-JRC-JRC114767;C-EU-JRC-JRC114754
A_战略主轴,eu-jrc,,N1,2016—2018 科学体系与开放创新基线,T3_创新政策与研发治理,159,7,7,11,充分,0,停止扩张，转入编码,C-EU-JRC-JRC114767;C-EU-JRC-JRC114754;C-EU-JRC-JRC113633
A_战略主轴,eu-jrc,,N1,2016—2018 科学体系与开放创新基线,T4_人才大学与科研组织,95,2,2,2,可用,0,停止扩张，转入编码,C-EU-JRC-JRC113633;C-EU-JRC-JRC113397;C-EU-JRC-JRC113261
A_战略主轴,eu-jrc,,N1,2016—2018 科学体系与开放创新基线,T5_产业创新转化与区域生态,154,8,8,9,充分,0,停止扩张，转入编码,C-EU-JRC-JRC114801;C-EU-JRC-JRC113397;C-EU-JRC-JRC113261
A_战略主轴,eu-jrc,,N1,2016—2018 科学体系与开放创新基线,T6_国际合作开放科学与比较,18,7,7,16,充分,0,停止扩张，转入编码,C-EU-JRC-JRC104870;C-EU-JRC-JRC105285;C-EU-JRC-JRC112442
A_战略主轴,eu-jrc,,N2,2019—2020 使命导向与技术创新能力,T1_科学体系与基础研究,174,0,0,1,仅目录候选,21,P0定点补取1—2份,C-EU-JRC-JRC122457;C-EU-JRC-JRC122309;C-EU-JRC-JRC122304
A_战略主轴,eu-jrc,,N2,2019—2020 使命导向与技术创新能力,T2_技术创新与关键技术,191,4,4,2,充分,0,停止扩张，转入编码,C-EU-JRC-JRC122675;C-EU-JRC-JRC122457;C-EU-JRC-JRC121833
A_战略主轴,eu-jrc,,N2,2019—2020 使命导向与技术创新能力,T3_创新政策与研发治理,79,4,4,5,充分,0,停止扩张，转入编码,C-EU-JRC-JRC122675;C-EU-JRC-JRC122309;C-EU-JRC-JRC122304
A_战略主轴,eu-jrc,,N2,2019—2020 使命导向与技术创新能力,T4_人才大学与科研组织,79,2,2,3,可用,0,停止扩张，转入编码,C-EU-JRC-JRC122309;C-EU-JRC-JRC121833;C-EU-JRC-JRC121463
A_战略主轴,eu-jrc,,N2,2019—2020 使命导向与技术创新能力,T5_产业创新转化与区域生态,110,4,4,7,充分,0,停止扩张，转入编码,C-EU-JRC-JRC122675;C-EU-JRC-JRC122457;C-EU-JRC-JRC122304
A_战略主轴,eu-jrc,,N2,2019—2020 使命导向与技术创新能力,T6_国际合作开放科学与比较,14,4,4,12,充分,0,停止扩张，转入编码,C-EU-JRC-JRC119687;C-EU-JRC-JRC118983;C-EU-JRC-JRC122671
A_战略主轴,eu-jrc,,N3,2021—2022 科研体系与产业转化能力强化,T1_科学体系与基础研究,202,1,1,3,可用,0,停止扩张，转入编码,C-EU-JRC-JRC130874;C-EU-JRC-JRC130836;C-EU-JRC-JRC130330
A_战略主轴,eu-jrc,,N3,2021—2022 科研体系与产业转化能力强化,T2_技术创新与关键技术,155,3,3,10,充分,0,停止扩张，转入编码,C-EU-JRC-JRC132035;C-EU-JRC-JRC131984;C-EU-JRC-JRC131078
A_战略主轴,eu-jrc,,N3,2021—2022 科研体系与产业转化能力强化,T3_创新政策与研发治理,98,5,5,9,充分,0,停止扩张，转入编码,C-EU-JRC-JRC132035;C-EU-JRC-JRC131984;C-EU-JRC-JRC131078
A_战略主轴,eu-jrc,,N3,2021—2022 科研体系与产业转化能力强化,T4_人才大学与科研组织,94,1,1,2,可用,0,停止扩张，转入编码,C-EU-JRC-JRC130724;C-EU-JRC-JRC129908;C-EU-JRC-JRC129830
A_战略主轴,eu-jrc,,N3,2021—2022 科研体系与产业转化能力强化,T5_产业创新转化与区域生态,129,3,3,12,充分,0,停止扩张，转入编码,C-EU-JRC-JRC132035;C-EU-JRC-JRC131984;C-EU-JRC-JRC131078
A_战略主轴,eu-jrc,,N3,2021—2022 科研体系与产业转化能力强化,T6_国际合作开放科学与比较,22,4,4,21,充分,0,停止扩张，转入编码,C-EU-JRC-JRC131078;C-EU-JRC-JRC130727;C-EU-JRC-JRC130349
A_战略主轴,eu-jrc,,N4,2023—2024 战略技术、AI与创新政策重组,T1_科学体系与基础研究,257,4,4,10,充分,0,停止扩张，转入编码,C-EU-JRC-JRC139559;C-EU-JRC-JRC139401;C-EU-JRC-JRC139335
A_战略主轴,eu-jrc,,N4,2023—2024 战略技术、AI与创新政策重组,T2_技术创新与关键技术,196,6,6,17,充分,0,停止扩张，转入编码,C-EU-JRC-JRC139558;C-EU-JRC-JRC139446;C-EU-JRC-JRC139377
A_战略主轴,eu-jrc,,N4,2023—2024 战略技术、AI与创新政策重组,T3_创新政策与研发治理,109,3,3,10,充分,0,停止扩张，转入编码,C-EU-JRC-JRC139559;C-EU-JRC-JRC139558;C-EU-JRC-JRC139401
A_战略主轴,eu-jrc,,N4,2023—2024 战略技术、AI与创新政策重组,T4_人才大学与科研组织,88,1,1,1,可用,0,停止扩张，转入编码,C-EU-JRC-JRC139559;C-EU-JRC-JRC139312;C-EU-JRC-JRC139310
A_战略主轴,eu-jrc,,N4,2023—2024 战略技术、AI与创新政策重组,T5_产业创新转化与区域生态,132,2,2,14,可用,0,停止扩张，转入编码,C-EU-JRC-JRC139558;C-EU-JRC-JRC139446;C-EU-JRC-JRC139401
A_战略主轴,eu-jrc,,N4,2023—2024 战略技术、AI与创新政策重组,T6_国际合作开放科学与比较,28,3,3,27,充分,0,停止扩张，转入编码,C-EU-JRC-JRC139558;C-EU-JRC-JRC139446;C-EU-JRC-JRC139335
A_战略主轴,eu-jrc,,N5,2025—2026 科学能力、技术应用与全球协作重构,T1_科学体系与基础研究,190,2,2,7,可用,0,停止扩张，转入编码,C-EU-JRC-JRC147778;C-EU-JRC-JRC147549;C-EU-JRC-JRC147104
A_战略主轴,eu-jrc,,N5,2025—2026 科学能力、技术应用与全球协作重构,T2_技术创新与关键技术,212,3,3,18,充分,0,停止扩张，转入编码,C-EU-JRC-JRC147778;C-EU-JRC-JRC147549;C-EU-JRC-JRC147383
A_战略主轴,eu-jrc,,N5,2025—2026 科学能力、技术应用与全球协作重构,T3_创新政策与研发治理,81,4,4,12,充分,0,停止扩张，转入编码,C-EU-JRC-JRC147549;C-EU-JRC-JRC147383;C-EU-JRC-JRC146317
A_战略主轴,eu-jrc,,N5,2025—2026 科学能力、技术应用与全球协作重构,T4_人才大学与科研组织,84,1,1,5,可用,0,停止扩张，转入编码,C-EU-JRC-JRC146458;C-EU-JRC-JRC145289;C-EU-JRC-JRC144794
A_战略主轴,eu-jrc,,N5,2025—2026 科学能力、技术应用与全球协作重构,T5_产业创新转化与区域生态,169,2,2,20,可用,0,停止扩张，转入编码,C-EU-JRC-JRC147778;C-EU-JRC-JRC147383;C-EU-JRC-JRC147104
A_战略主轴,eu-jrc,,N5,2025—2026 科学能力、技术应用与全球协作重构,T6_国际合作开放科学与比较,37,6,6,37,充分,0,停止扩张，转入编码,C-EU-JRC-JRC146317;C-EU-JRC-JRC144653;C-EU-JRC-JRC144431
A_战略主轴,eu-srip,"European Commission, Directorate-General for Research and Innovation",N1,2016—2018 科学体系与开放创新基线,T1_科学体系与基础研究,2,1,1,2,可用,0,停止扩张，转入编码,C-EU-SRIP-2018
A_战略主轴,eu-srip,"European Commission, Directorate-General for Research and Innovation",N1,2016—2018 科学体系与开放创新基线,T2_技术创新与关键技术,2,1,1,2,可用,0,停止扩张，转入编码,C-EU-SRIP-2018
A_战略主轴,eu-srip,"European Commission, Directorate-General for Research and Innovation",N1,2016—2018 科学体系与开放创新基线,T3_创新政策与研发治理,2,1,1,2,可用,0,停止扩张，转入编码,C-EU-SRIP-2018
